Probe	Chromosome	Position	Feature	SampleA	SampleB
CHR0100P034770864	1	34770864	BC043098	0.18220079128668923	5.764839668930681
CHR0100P034800710	1	34800710	Plekhb2	32.15579683381446	0.9195251518195133
CHR0100P035998277	1	35998277	Ugcgl1	0.3599396507574488	37.340822619632505
CHR0100P036007664	1	36007664	Ugcgl1	0.5844930236665566	21.106639663671192
CHR0100P036013597	1	36013597	Ugcgl1	24.82318702533215	1.0832495328632883
CHR0100P036025078	1	36025078	Ugcgl1	56.317550506630056	0.6102632388796612
CHR0100P036033737	1	36033737	Ugcgl1	9.36402802953222	1.0514433957948295
CHR0100P036059676	1	36059676	Ugcgl1	0.4634550116002439	11.053131874930001
CHR0100P036083815	1	36083815	Ugcgl1	1.3360608913044811	12.540962958069544
CHR0100P036096125	1	36096125	Ugcgl1	14.469644052747213	1.2653046819145792
CHR0100P036291955	1	36291955	4632411B12Rik	0.6948872060090612	9.214380758050275
CHR0100P036305762	1	36305762	4632411B12Rik	22.54473785373096	0.8673856299050837
CHR0100P036415379	1	36415379	Cnnm4	12.168739985580231	0.930728833645026
CHR0100P036602959	1	36602959	BC050210	12.971525145736678	1.0329600595460693
CHR0100P036748498	1	36748498	Tmem131	12.692108842178062	1.1051550689163085
CHR0100P036805591	1	36805591	Tmem131	0.9621388428517914	22.428280621419926
CHR0100P036905026	1	36905026	LOC639471	0.30977646009553683	5.721526073326272
CHR0100P037102223	1	37102223	4921511C04Rik	0.8841718861816179	16.614927240153374
CHR0100P037392673	1	37392673	Mgat4a	1.6596675459596324	27.7863912099369
CHR0100P037437832	1	37437832	Mgat4a	0.5719500100071438	5.9121534006658
CHR0100P037770393	1	37770393	Tsga10	1.1260818841666902	9.5932683735478
CHR0100P037835104	1	37835104	Mrpl30	0.46149226387375136	18.329171757146746
CHR0100P037935745	1	37935745	Txndc9	24.53570376667582	1.1218654867476954
CHR0100P037962330	1	37962330	Eif5b	1.4603609674824993	17.028369331182876
CHR0100P038007809	1	38007809	Rev1	5.861269940450735	0.3040862403045013
CHR0100P038041623	1	38041623	Rev1	0.46417327066154973	4.3411399975906315
CHR0100P038194924	1	38194924	Aff3	0.4529522207285734	26.976419545330668
CHR0100P038274356	1	38274356	Aff3	0.3868478792668809	22.5806799229026
CHR0100P038366561	1	38366561	Aff3	11.412914763966539	0.5744782627989888
CHR0100P038423409	1	38423409	Aff3	0.8492342503581498	8.34363460598393
CHR0100P038510380	1	38510380	Aff3	12.04845242802603	0.28379925196713884
CHR0100P038604929	1	38604929	Aff3	1.1763307932210723	32.543867303669295
CHR0100P039313602	1	39313602	Rpl31	14.185955659155665	0.32231092907238623
CHR0100P039315847	1	39315847	Rpl31	7.333692150472762	0.42805161761165167
CHR0100P039356748	1	39356748	Tbc1d8	27.84014315370892	0.9472968535717258
CHR0100P039517975	1	39517975	Rnf149	1.1733165807179762	60.780719416754174
CHR0100P039576168	1	39576168	Creg2	0.7435726363776912	11.286357776833537
CHR0100P039847489	1	39847489	Map4k4	25.487799082167815	1.2548069681114806
CHR0100P039864474	1	39864474	Map4k4	1.5757201654768176	24.001777726648875
CHR0100P039950016	1	39950016	Map4k4	5.39130518689975	0.4995997054538219
CHR0100P040061470	1	40061470	Il1r2	0.5637896225857446	10.228309451190517
CHR0100P040198904	1	40198904	Il1r1	0.592672301434584	12.335724391304943
CHR0100P040229212	1	40229212	Il1r1	51.18081057886789	0.8086250837853559
CHR0100P040301919	1	40301919	Il1rl2	0.9031900590326533	9.98371814866296
CHR0100P043388977	1	43388977	Nck2	0.5385120289501153	16.397149043093684
CHR0100P043393463	1	43393463	Nck2	1.2486091870543783	18.09768530869795
CHR0100P043456506	1	43456506	Nck2	13.025953938119947	0.763536183976542
CHR0100P043685275	1	43685275	1500015O10Rik	0.7846840740783921	19.32346708667502
CHR0100P043773077	1	43773077	Uxs1	22.172452754512065	1.2013220817194545
CHR0100P044048801	1	44048801	1700029F09Rik	1.5989561553067013	67.39256518734997
CHR0100P044063680	1	44063680	Bivm	18.872154118478967	0.45593650573383443
CHR0100P044079883	1	44079883	Bivm	13.957857427888623	1.394845959867811
CHR0100P044121716	1	44121716	Ercc5	15.595711730799797	1.008672335947421
CHR0100P045973795	1	45973795	EG212225	15.952346835433978	0.5955763904815388
CHR0100P050907414	1	50907414	Tmeff2	23.071804772143494	1.0280686189794472
CHR0100P050923524	1	50923524	Tmeff2	0.4278807496795206	36.62638310459045
CHR0100P051113741	1	51113741	Tmeff2	1.174077967047363	32.944467696876515
CHR0100P051797097	1	51797097	Myo1b	1.246312931286347	10.600649006932132
CHR0100P052027891	1	52027891	Stat4	25.924661827027187	0.8384103812601735
CHR0100P052154696	1	52154696	Gls	0.5540085645462959	32.54890341184214
CHR0100P052411653	1	52411653	Nab1	14.54661745483325	0.7683798116475989
CHR0100P052607305	1	52607305	2210010L05Rik	20.6721224567749	1.1491909616661067
CHR0100P053143690	1	53143690	Pms1	13.802706502197923	0.9195632955537543
CHR0100P053157129	1	53157129	Pms1	13.462251351118285	0.5584558757790415
CHR0100P053244333	1	53244333	Ormdl1	0.48353864258738066	12.508187341416706
CHR0100P053771842	1	53771842	Hecw2	0.37360497736589643	16.127415269555502
CHR0100P053775223	1	53775223	Hecw2	40.22818931786397	0.8772580648895891
CHR0100P053844067	1	53844067	Hecw2	0.9729389081290861	11.683056390184925
CHR0100P054967950	1	54967950	Sf3b1	1.1056298340416164	16.84457443334722
CHR0100P055081573	1	55081573	Prei3	51.50453828538841	1.321967286430987
CHR0100P055156521	1	55156521	Rftn2	0.29897234461787886	10.648845124825057
CHR0100P055181502	1	55181502	Mars2	0.9831196898240193	21.02919292123461
CHR0100P055398561	1	55398561	Plcl1	1.5477377728832225	26.21396656110409
CHR0100P055513762	1	55513762	Plcl1	0.6607308122178012	46.83182281683425
CHR0100P057337800	1	57337800	1110034B05Rik	9.09073712706127	0.9164654101569996
CHR0100P057464850	1	57464850	ENSMUSG00000070884	19.9968523826146	1.000273529489186
CHR0100P057464974	1	57464974	ENSMUSG00000070884	0.2997204630976547	8.989203412762013
CHR0100P057830449	1	57830449	2810022L02Rik	1.4074404722420197	21.074078161188027
CHR0100P057974895	1	57974895	Aox1	0.5712171983961665	12.83560605133169
CHR0100P058026288	1	58026288	Aox1	9.588668608357306	1.1515214448247142
CHR0100P058057457	1	58057457	Aox3	0.34959945257412994	13.124731229726171
CHR0100P058182544	1	58182544	Aox4	1.4252626457435156	13.774443010121077
CHR0100P058348132	1	58348132	Bzw1	0.8550515175039576	18.69333383659889
CHR0100P058361301	1	58361301	Clk1	19.276945987301225	0.9119634003448516
CHR0100P058403717	1	58403717	Nif3l1	18.422281897466114	1.0587969473190806
CHR0100P058670167	1	58670167	Cflar	11.21696611463873	1.369449243058865
CHR0100P058673001	1	58673001	Cflar	28.25700984358875	1.056481576173598
CHR0100P058686276	1	58686276	Cflar	1.1352658540977731	11.305762852937752
CHR0100P058693903	1	58693903	Cflar	1.499335124418086	17.867021030101007
CHR0100P058854534	1	58854534	Trak2	12.195541040047281	1.479125160607325
CHR0100P058890084	1	58890084	Trak2	0.2860014219480147	4.729068808444864
CHR0100P058929510	1	58929510	Als2cr2	0.7396810006557404	39.88352632613089
CHR0100P059130166	1	59130166	Mpp4	0.7588959496891725	13.830152574915637
CHR0100P059183004	1	59183004	Mpp4	1.5919716057926396	14.596853907640977
CHR0100P059812518	1	59812518	Bmpr2	1.8839095223305984	22.78372546719526
CHR0100P059878741	1	59878741	Als2cr13	23.378193839345524	1.020084521439226
CHR0100P059901908	1	59901908	Als2cr13	0.750772800980058	12.69497444811879
CHR0100P059914480	1	59914480	Als2cr13	21.791721088855613	1.4145719552229905
CHR0100P059925985	1	59925985	Als2cr13	16.30466838951398	0.6112650466756727
CHR0100P060468625	1	60468625	Raph1	0.44468259866562526	21.651397941033157
CHR0100P060852415	1	60852415	Ctla4	0.8154190073147844	11.923354905407063
CHR0100P060856691	1	60856691	Ctla4	0.8057835018083512	8.356245100967367
CHR0100P061841575	1	61841575	Pard3b	32.26679327371982	1.0134377258159337
CHR0100P062110863	1	62110863	Pard3b	11.44083188722848	0.6028170325927252
CHR0100P062110957	1	62110957	Pard3b	21.00875884215892	0.8326037058821839
CHR0100P062111130	1	62111130	Pard3b	37.6566457785988	0.6746354591679141
CHR0100P062303664	1	62303664	Pard3b	0.5545295920378446	25.578673153700212
CHR0100P062648923	1	62648923	Pard3b	40.08527091419051	1.2048016650005127
CHR0100P062657355	1	62657355	Pard3b	13.362689187368328	1.2456906414864337
CHR0100P062672733	1	62672733	Pard3b	1.0527688645807705	9.245265225175809
CHR0100P062705121	1	62705121	Pard3b	15.517973366212669	1.6276195459046106
CHR0100P062740352	1	62740352	Pard3b	0.9428679950705082	11.09595048531559
CHR0100P063003220	1	63003220	A430093A21Rik	0.9572373305740345	15.884556372726239
CHR0100P063038895	1	63038895	A430093A21Rik	1.6024519815929381	20.64620535675167
CHR0100P063435590	1	63435590	Adam23	1.3768662151967512	20.575905739449524
CHR0100P063979750	1	63979750	Klf7	0.8210920507282342	19.392192971615444
CHR0100P064468786	1	64468786	Creb1	1.142297222283651	18.364917973956718
CHR0100P064478298	1	64478298	Creb1	1.2760400141152117	14.480756728885037
CHR0100P064635244	1	64635244	ENSMUSG00000070871	8.20849697678512	0.9370278805468635
CHR0100P064872632	1	64872632	9430067K14Rik	0.3566317034280126	10.600173918104883
CHR0100P065159675	1	65159675	Pip5k3	0.46209498145837086	21.382749412711267
CHR0100P065323122	1	65323122	Pthr2	0.23055820100971952	16.0645931979693
CHR0100P066237753	1	66237753	Mtap2	0.7903385247305392	10.849329511493554
CHR0100P066728336	1	66728336	1110028C15Rik	31.240832544181217	1.243599051018866
CHR0100P066766229	1	66766229	Acadl	0.6148070836890945	14.38677186234413
CHR0100P066935800	1	66935800	Lancl1	9.3622637818498	0.5753630923475881
CHR0100P066943470	1	66943470	Lancl1	1.240098685056091	30.668428030395077
CHR0100P068695694	1	68695694	Erbb4	0.8395284803606835	52.47977205696751
CHR0100P070787343	1	70787343	A830006F12Rik	18.065316285891555	1.3687618202104046
CHR0100P071221533	1	71221533	Abca12	0.8220820677904224	17.913853859241144
CHR0100P071315829	1	71315829	Abca12	7.0118772104218685	0.49134527421145463
CHR0100P071647846	1	71647846	ENSMUSG00000060859	0.6417757875663213	14.779252506761294
CHR0100P072138834	1	72138834	Mreg	1.0813757248641938	21.162972325449285
CHR0100P072304099	1	72304099	Xrcc5	0.9336265470829376	22.554963769394305
CHR0100P072515513	1	72515513	Smarcal1	12.695626199035381	1.1172159271040532
CHR0100P072646404	1	72646404	Rpl37a	0.2538947368404282	13.24132199456466
CHR0100P073928874	1	73928874	Tns1	20.518912664683008	0.7498317335580613
CHR0100P074182445	1	74182445	Arpc2	0.5763132006481128	14.947655310118218
CHR0100P074215438	1	74215438	Aamp	17.623819347794196	0.9718694159696809
CHR0100P074218524	1	74218524	Pnkd	16.234356042754385	1.471576735139969
CHR0100P074222639	1	74222639	Pnkd	21.100829849198746	1.073693462605978
CHR0100P074326857	1	74326857	Ctdsp1	33.82251757289328	0.385486771462066
CHR0100P074327057	1	74327057	Ctdsp1	6.554299104274881	0.7995792707617252
CHR0100P074377796	1	74377796	Usp37	1.187747268977287	24.840501837258625
CHR0100P074450315	1	74450315	Usp37	1.5099772431357055	31.118936862111696
CHR0100P074519810	1	74519810	Zfp142	0.5718490843698527	35.64804552626395
CHR0100P074531620	1	74531620	Rnf25	0.8314298232390515	7.252232448290696
CHR0100P075061853	1	75061853	Abcb6	7.061860708846362	0.7749929753092029
CHR0100P075062728	1	75062728	Abcb6	0.36092260107338425	63.95880622275238
CHR0100P075077222	1	75077222	D1Ertd161e	1.1838492317475051	15.605587178641057
CHR0100P075122318	1	75122318	Dnajb10	0.2722062002616582	6.014399054209677
CHR0100P075127416	1	75127416	Dnajb10	42.436844281218264	0.30531491323730897
CHR0100P075128136	1	75128136	Dnajb10	1.267262602504017	20.28200493160271
CHR0100P075128302	1	75128302	Dnajb10	32.59253090322183	2.0799366911776405
CHR0100P075249096	1	75249096	Des	21.412065490882128	1.0362987760131777
CHR0100P075301329	1	75301329	Speg	1.1623906440025995	22.447428774633686
CHR0100P075303571	1	75303571	Speg	1.2369004165935646	11.501502879746294
CHR0100P075363037	1	75363037	A230078I05Rik	0.7592240828106741	20.526920953870842
CHR0100P077306836	1	77306836	Epha4	14.350025378265459	0.8064013737960503
CHR0100P077321339	1	77321339	Epha4	0.6316835041106456	6.147142837091389
CHR0100P077391393	1	77391393	Epha4	0.9734933361559294	17.293248002571307
CHR0100P078075784	1	78075784	Pax3	5.006826190067519	0.13588396868088837
CHR0100P078315702	1	78315702	Farslb	36.61892041821073	0.8160205834036828
CHR0100P079802157	1	79802157	EG433326	0.30466897404988863	19.553063313662772
CHR0100P080169696	1	80169696	Cul3	12.562728784878246	1.0500023586027805
CHR0100P080550216	1	80550216	Dock10	10.01237201867997	1.0059444109142568
CHR0100P082160353	1	82160353	Irs1	1.2799947391092996	21.27940877216895
CHR0100P082256151	1	82256151	Rhbdd1	6.270959920952934	0.6849704569596348
CHR0100P082288142	1	82288142	Rhbdd1	45.288050672437016	1.050157965665535
CHR0100P082608570	1	82608570	5230400G24Rik	0.48726354289537926	15.018327408816369
CHR0100P082636650	1	82636650	Tm4sf20	13.71644479684432	0.951844999310662
CHR0100P082745928	1	82745928	Hrb	1.4150593887353304	21.003904880526182
CHR0100P082767456	1	82767456	Hrb	0.7328638216363542	21.735017862071597
CHR0100P083202862	1	83202862	4930544G21Rik	0.8866182583650136	48.51857104617745
CHR0100P083948840	1	83948840	5033414K04Rik	0.3779624568957436	20.414670230401043
CHR0100P084288424	1	84288424	Dner	4.860051616711915	0.3710563679578812
CHR0100P084408021	1	84408021	Dner	1.3516722020679781	18.95505935399846
CHR0100P084524944	1	84524944	Dner	0.9819532340608462	81.32205134383078
CHR0100P084627464	1	84627464	Trip12	17.549249277081366	0.938572771764719
CHR0100P084814015	1	84814015	Slc16a14	15.392139574328528	0.5842298898878368
CHR0100P087725049	1	87725049	Itm2c	0.7874872725057931	58.19561506050325
CHR0100P087896689	1	87896689	Psmd1	0.5800139678514753	14.537243190141888
CHR0100P087963466	1	87963466	Psmd1	1.4337793765653604	15.469043043481435
CHR0100P087985768	1	87985768	Armc9	26.03966615771013	0.6135252192246052
CHR0100P088040013	1	88040013	Armc9	0.6213462247414349	12.730762046263354
CHR0100P088049743	1	88049743	Armc9	0.4432287701209488	17.745995385684353
CHR0100P088071076	1	88071076	Armc9	20.898017773281413	1.081557512855872
CHR0100P088132360	1	88132360	Armc9	0.7984866339583472	35.092132282037475
CHR0100P088503039	1	88503039	Nppc	0.7848307803967274	15.471344224854665
CHR0100P088544128	1	88544128	4930429A22Rik	0.5744571304100006	10.487749409646405
CHR0100P088740135	1	88740135	4930429A22Rik	4.479335679985131	0.181784718492371
CHR0100P088784057	1	88784057	4930429A22Rik	0.9036852626592596	8.153898046156602
CHR0100P089057883	1	89057883	Eif4e2	0.838552955759734	14.639171237810604
CHR0100P089161909	1	89161909	Tnrc15	14.79239334059114	1.1462972060193262
CHR0100P089258251	1	89258251	Tnrc15	10.468169403356915	0.7188501814097135
CHR0100P089276266	1	89276266	Tnrc15	0.7188793987646683	17.81715008929869
CHR0100P089402120	1	89402120	Tnrc15	8.653908643861874	0.9483487524864621
CHR0100P089485146	1	89485146	Inpp5d	19.439736481207238	1.078307019683856
CHR0100P089489751	1	89489751	Inpp5d	0.3174357881795107	8.225478764406303
CHR0100P089718763	1	89718763	Dgkd	1.842083809495993	17.022639395577524
CHR0100P089774831	1	89774831	Dgkd	0.8709905650703781	15.125385923415168
CHR0100P089809356	1	89809356	Q8BWR4-2	0.9684153189835676	42.45035838481725
CHR0100P089919456	1	89919456	Ugt1a6a	5.823678611211817	0.19375062868748325
CHR0100P090024107	1	90024107	Ugt1a6a	0.6905149514061768	12.518152668909675
CHR0100P090905955	1	90905955	Sh3bp4	1.8050523559642793	20.152198504545407
CHR0100P091343260	1	91343260	Centg2	6.013011843296344	0.7383959337601149
CHR0100P091682773	1	91682773	Centg2	26.322402970235444	1.2360809895510674
CHR0100P091691650	1	91691650	Centg2	1.107820631894535	9.959723049847847
CHR0100P091963857	1	91963857	Iqca	76.45183061627847	0.9678470934790296
CHR0100P093140986	1	93140986	Scly	1.0603027071621216	9.892457525528835
CHR0100P093217155	1	93217155	Ilkap	4.657814511661478	0.5570995245575393
CHR0100P093217355	1	93217355	Ilkap	0.4999630828154288	13.679911942756329
CHR0100P093267253	1	93267253	Per2	1.2981101892917426	16.19427324268467
CHR0100P093358102	1	93358102	Traf3ip1	11.376187830261877	1.3039764261060316
CHR0100P093765118	1	93765118	Hdac4	0.7435575198521348	9.06037757427342
CHR0100P093791465	1	93791465	Hdac4	0.7025356123899208	14.463997132132773
CHR0100P093841413	1	93841413	Hdac4	7.784921202066573	0.6327655925934206
CHR0100P093847929	1	93847929	Hdac4	8.837522575088208	0.9569148116025826
CHR0100P093848039	1	93848039	Hdac4	26.659289154701828	1.3021707522550585
CHR0100P094277819	1	94277819	Ndufa10	0.7920648044726216	14.854682938109836
CHR0100P094298719	1	94298719	Ndufa10	12.43853611847473	0.31398849762645736
CHR0100P094752370	1	94752370	Gpr35	0.43849977450747596	6.3679939402936085
CHR0100P094973890	1	94973890	Agxt	0.40572550196534174	4.809364010472334
CHR0100P095137605	1	95137605	ENSMUSG00000057507	0.433261753202297	4.735829518301906
CHR0100P095191348	1	95191348	Ppp1r7	1.1153312340326331	10.723201507197459
CHR0100P095208275	1	95208275	Tmem16g	13.467244849347077	0.680989884605817
CHR0100P095231229	1	95231229	Tmem16g	10.927353457191254	0.5582228322177999
CHR0100P095237169	1	95237169	Hdlbp	0.40610282037964324	6.788324991897007
CHR0100P095333526	1	95333526	Sept2	33.83838959688538	1.0306264228691986
CHR0100P095450424	1	95450424	Farp2	0.5406578535286326	12.046122499304037
CHR0100P095569004	1	95569004	Thap4	0.9600578701725259	7.843876724098964
CHR0100P095643072	1	95643072	Ing5	15.679047080709593	1.4825024515698912
CHR0100P095650126	1	95650126	Ing5	0.5084261490129063	24.58025447173176
CHR0100P099562354	1	99562354	Hisppd1	15.86894704215123	1.0262546929043062
CHR0100P099597265	1	99597265	Hisppd1	33.27627973566072	1.2409329821016075
CHR0100P099604911	1	99604911	Zh2c2	0.7711236855829852	11.11897043718147
CHR0100P099679967	1	99679967	Pam	0.9661079794930693	15.97839984046327
CHR0100P099710467	1	99710467	Pam	23.7879547435122	1.0659853297700852
CHR0100P099915193	1	99915193	Pam	0.5088805905620547	10.407546968359156
CHR0100P106750852	1	106750852	Cdh20	9.445969167430633	0.8519367857450622
CHR0100P107146871	1	107146871	Rnf152	1.1968456547428197	13.40831788090224
CHR0100P107493805	1	107493805	2310035C23Rik	9.873628830601588	1.2119237175591733
CHR0100P107506622	1	107506622	2310035C23Rik	10.951604716435702	0.9458677026246005
CHR0100P107843832	1	107843832	Zcchc2	32.23044290984487	1.3823669322890024
CHR0100P108065010	1	108065010	Phlpp	0.3955721956747532	20.984510884104072
CHR0100P108065203	1	108065203	Phlpp	22.54179232970389	1.2724793578706826
CHR0100P108411513	1	108411513	Bcl2	1.1927769891507989	12.099865021452803
CHR0100P118097787	1	118097787	ENSMUSG00000070695	0.7624359840781411	8.346889042849883
CHR0100P120128959	1	120128959	Tsn	0.8708415550931606	20.372840733722086
CHR0100P120138403	1	120138403	Tsn	0.33723021996583624	49.53985955629101
CHR0100P121432936	1	121432936	Epb4.1l5	0.22652851227740534	17.309899365609912
CHR0100P122056220	1	122056220	Steap3	2.755172790496233	22.485533968538157
CHR0100P122092620	1	122092620	Steap3	1.2229504756249407	16.699338003662522
CHR0100P125736636	1	125736636	Dpp10	20.303568492492303	0.9294300863949088
CHR0100P127234564	1	127234564	Actr3	13.497593348681924	1.0575332244061981
CHR0100P127262710	1	127262710	Actr3	26.909232569257686	0.3106673986859426
CHR0100P127518790	1	127518790	Gpr39	22.83541176728476	0.6406854460508429
CHR0100P127562494	1	127562494	Gpr39	14.438511049396686	0.7573943155302043
CHR0100P127562641	1	127562641	Gpr39	27.098695998687603	0.8365853300309539
CHR0100P127741704	1	127741704	Lypd1	11.958968979073086	0.8155116488668538
CHR0100P128549647	1	128549647	D130011D22Rik	1.497628205326031	19.754348052213768
CHR0100P129085987	1	129085987	Mgat5	0.8748003827791163	8.661908244473064
CHR0100P129126365	1	129126365	Mgat5	0.7828200202663969	10.362400056374202
CHR0100P129147245	1	129147245	Mgat5	1.3818864303414522	21.797452980934818
CHR0100P129269988	1	129269988	Mgat5	0.1924783020065832	9.182917583388473
CHR0100P129480041	1	129480041	Tmem163	34.308835006215155	0.9430562868072285
CHR0100P129574663	1	129574663	Acmsd	4.7609100266279825	0.5701890009986487
CHR0100P129579596	1	129579596	Acmsd	1.6048227904041539	26.169337760006844
CHR0100P129718555	1	129718555	Rab3gap1	29.723951229334396	1.0663336391891696
CHR0100P129736570	1	129736570	Rab3gap1	1.0057954643799534	22.476555868448816
CHR0100P129797838	1	129797838	Zranb3	20.016641071857823	0.8088155708787675
CHR0100P132546614	1	132546614	Yod1	11.152840861103945	0.5224217347793747
CHR0100P132571939	1	132571939	AA986860	12.467589781606048	1.2225144257518372
CHR0100P132628897	1	132628897	Fcamr	0.7997702225335948	6.537661457322401
CHR0100P132671834	1	132671834	Pigr	8.212895954323638	0.943477693022896
CHR0100P132760351	1	132760351	Pigr	4.542714571967331	0.5573013252844677
CHR0100P132846416	1	132846416	Pigr	4.591789836232388	0.48625610629556615
CHR0100P132982660	1	132982660	Lgtn	10.81138105414969	0.9225191453709034
CHR0100P133012372	1	133012372	Rassf5	23.70655037357152	0.8998942422568723
CHR0100P133021047	1	133021047	Rassf5	0.5334561861745409	5.08905690821275
CHR0100P133157038	1	133157038	Srgap2	0.2500263107267295	8.38413686980304
CHR0100P133177299	1	133177299	Srgap2	0.8736776440336582	13.470932581837923
CHR0100P133225710	1	133225710	Srgap2	1.060900266811998	24.154863488214982
CHR0100P133278672	1	133278672	Srgap2	5.193757156197573	0.47235720713657564
CHR0100P133309709	1	133309709	Srgap2	13.664343044556519	0.9908981725135193
CHR0100P133315347	1	133315347	Srgap2	0.7905130027064476	10.164420139666793
CHR0100P133320295	1	133320295	Srgap2	11.96802439761921	0.9113415139405775
CHR0100P133497837	1	133497837	Ctse	1.0788404857517808	29.263719828530544
CHR0100P133590526	1	133590526	Slc26a9	40.849544060942854	1.4269249897249883
CHR0100P133807356	1	133807356	Slc45a3	7.098233689834812	0.7766487165062006
CHR0100P133882923	1	133882923	Mfsd4	13.554816027148425	1.0231798978559943
CHR0100P133892090	1	133892090	Mfsd4	13.258219353733397	0.5493868705485806
CHR0100P133895280	1	133895280	Mfsd4	34.014808099147785	1.6654970709444095
CHR0100P134201040	1	134201040	Tmcc2	28.764640086178947	0.9491307731493711
CHR0100P134216075	1	134216075	Tmcc2	40.60643052563298	0.5169410893548303
CHR0100P134218227	1	134218227	Tmcc2	0.9287930791537649	24.95985897991497
CHR0100P134264878	1	134264878	Ripk5	0.8731238513090952	58.05592642341122
CHR0100P134306553	1	134306553	Rbbp5	0.847503094555956	45.153390588836565
CHR0100P134323492	1	134323492	Rbbp5	1.1228432755151234	17.534077261286924
